Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 0:00,2021,7,1,0:00,21.9,,17.3,,75,,0,,29,,8,,16.1,,100.42,,27,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 1:00,2021,7,1,1:00,18.6,,16.6,,88,,0,,28,,5,,16.1,,100.38,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 2:00,2021,7,1,2:00,18.7,,16.7,,88,,0,,29,,5,,16.1,,100.33,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 3:00,2021,7,1,3:00,20.3,,17.2,,82,,0,,31,,8,,16.1,,100.32,,26,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 4:00,2021,7,1,4:00,16,,15.4,,96,,0,,19,,4,,16.1,,100.29,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 5:00,2021,7,1,5:00,18.4,,16.6,,89,,0,,31,,9,,16.1,,100.32,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 6:00,2021,7,1,6:00,20.2,,16.8,,80,,0,,33,,5,,16.1,,100.32,,25,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 7:00,2021,7,1,7:00,20.5,,17,,80,,0,,30,,8,,16.1,,100.3,,26,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 8:00,2021,7,1,8:00,21.4,,17.2,,77,,0,,,M,4,,16.1,,100.3,,27,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 9:00,2021,7,1,9:00,21.6,,17.5,,77,,0,,16,,13,,16.1,,100.3,,27,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 10:00,2021,7,1,10:00,21.5,,17.4,,77,,0,,,M,4,,16.1,,100.28,,27,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 11:00,2021,7,1,11:00,22,,18,,78,,0,,18,,8,,16.1,,100.28,,28,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 12:00,2021,7,1,12:00,22.4,,17.7,,74,,0,,17,,11,,16.1,,100.25,,28,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 13:00,2021,7,1,13:00,21.4,,17.4,,78,,0,,17,,17,,16.1,,100.19,,27,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 14:00,2021,7,1,14:00,20.1,,17.5,,85,,0,,23,,9,,16.1,,100.18,,26,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 15:00,2021,7,1,15:00,19.8,,17.8,,88,,0,,24,,13,,16.1,,100.14,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 16:00,2021,7,1,16:00,20,,16.7,,81,,0,,24,,8,,16.1,,100.1,,25,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 17:00,2021,7,1,17:00,19.6,,16.7,,83,,0,,26,,9,,16.1,,100.1,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 18:00,2021,7,1,18:00,23.4,,15.6,,61,,0,,34,,15,,16.1,,100.1,,28,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 19:00,2021,7,1,19:00,23.1,,15.1,,60,,0,,34,,15,,16.1,,100.17,,27,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 20:00,2021,7,1,20:00,20.5,,14.2,,67,,0,,31,,28,,16.1,,100.19,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 21:00,2021,7,1,21:00,19.7,,13.9,,69,,0,,35,,17,,16.1,,100.24,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 22:00,2021,7,1,22:00,19,,14.3,,74,,0,,33,,13,,16.1,,100.23,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-01 23:00,2021,7,1,23:00,18.7,,14.2,,75,,0,,36,,15,,16.1,,100.18,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 0:00,2021,7,2,0:00,18.7,,12.3,,66,,0,,35,,21,,16.1,,100.19,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 1:00,2021,7,2,1:00,18.2,,12.8,,71,,0,,35,,13,,16.1,,100.19,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 2:00,2021,7,2,2:00,18,,13.6,,75,,0,,35,,15,,16.1,,100.14,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 3:00,2021,7,2,3:00,17.9,,14.2,,79,,0,,34,,11,,16.1,,100.13,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 4:00,2021,7,2,4:00,17.4,,14.5,,83,,0,,34,,21,,16.1,,100.14,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 5:00,2021,7,2,5:00,17.4,,14.7,,84,,0,,35,,15,,16.1,,100.19,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 6:00,2021,7,2,6:00,18.1,,14.6,,80,,0,,34,,13,,16.1,,100.2,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 7:00,2021,7,2,7:00,19.3,,14.5,,73,,0,,1,,26,,16.1,,100.21,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 8:00,2021,7,2,8:00,19.3,,14.2,,72,,0,,1,,21,,16.1,,100.27,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 9:00,2021,7,2,9:00,21.1,,14.5,,66,,0,,36,,17,,16.1,,100.24,,25,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 10:00,2021,7,2,10:00,20.5,,14.3,,67,,0,,1,,13,,16.1,,100.24,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 11:00,2021,7,2,11:00,21.9,,14.5,,62,,0,,1,,18,,16.1,,100.22,,26,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 12:00,2021,7,2,12:00,22.3,,13.7,,58,,0,,5,,26,,16.1,,100.2,,25,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 13:00,2021,7,2,13:00,22.9,,14.5,,59,,0,,32,,21,,16.1,,100.13,,27,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 14:00,2021,7,2,14:00,24.2,,14,,53,,0,,6,,17,,16.1,,100.11,,28,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 15:00,2021,7,2,15:00,19.3,,13.3,,68,,0,,11,,18,,16.1,,100.13,,,,,,"Thunderstorms,Rain"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 16:00,2021,7,2,16:00,16.8,,15.5,,92,,15.4,,7,,15,,8.1,,100.23,,,,,,"Thunderstorms,Rain,Fog"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 17:00,2021,7,2,17:00,18.5,,16.6,,89,,0,,25,,9,,16.1,,100.28,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 18:00,2021,7,2,18:00,17.3,,16.2,,93,,0,,23,,8,,16.1,,100.23,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 19:00,2021,7,2,19:00,17.1,,15.9,,93,,0.2,,17,,9,,16.1,,100.27,,,,,,Rain
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 20:00,2021,7,2,20:00,16.6,,15.5,,93,,0,,27,,8,,16.1,,100.28,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 21:00,2021,7,2,21:00,19.4,,14.7,,74,,0,,32,,5,,16.1,,100.29,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 22:00,2021,7,2,22:00,19,,14.3,,74,,0,,34,,13,,16.1,,100.26,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-02 23:00,2021,7,2,23:00,18.6,,14.3,,76,,0,,34,,11,,16.1,,100.22,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 0:00,2021,7,3,0:00,18.3,,13.9,,75,,0,,33,,9,,16.1,,100.24,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 1:00,2021,7,3,1:00,18.2,,12.9,,71,,0,,35,,11,,16.1,,100.22,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 2:00,2021,7,3,2:00,17.7,,13.1,,74,,0,,33,,15,,16.1,,100.18,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 3:00,2021,7,3,3:00,17.3,,13.3,,77,,0,,34,,11,,16.1,,100.21,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 4:00,2021,7,3,4:00,16.3,,13.3,,82,,0,,,,0,,16.1,,100.22,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 5:00,2021,7,3,5:00,16.7,,13.5,,81,,0,,33,,5,,16.1,,100.25,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 6:00,2021,7,3,6:00,17,,14.2,,83,,0,,,,0,,16.1,,100.23,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 7:00,2021,7,3,7:00,18.8,,14.9,,78,,0,,31,,5,,16.1,,100.28,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 8:00,2021,7,3,8:00,19.6,,15.4,,76,,0,,14,,5,,16.1,,100.32,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 9:00,2021,7,3,9:00,19.6,,16,,79,,0,,20,,9,,16.1,,100.27,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 10:00,2021,7,3,10:00,19.1,,15.4,,79,,0,,18,,15,,16.1,,100.27,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 11:00,2021,7,3,11:00,18.6,,15.4,,82,,0,,18,,11,,16.1,,100.23,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 12:00,2021,7,3,12:00,19,,16.1,,83,,0,,19,,15,,16.1,,100.17,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 13:00,2021,7,3,13:00,20.6,,15.9,,74,,0,,19,,13,,16.1,,100.1,,25,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 14:00,2021,7,3,14:00,20.8,,16.5,,76,,0,,18,,9,,16.1,,100.07,,26,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 15:00,2021,7,3,15:00,21,,15.7,,72,,0,,17,,9,,16.1,,100.02,,25,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 16:00,2021,7,3,16:00,21.7,,14.8,,65,,0,,17,,13,,16.1,,99.96,,26,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 17:00,2021,7,3,17:00,22.3,,16.3,,69,,0,,18,,9,,16.1,,99.94,,27,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 18:00,2021,7,3,18:00,21.5,,16.2,,71,,0,,23,,8,,16.1,,99.96,,26,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 19:00,2021,7,3,19:00,20,,15.9,,77,,0,,,M,4,,16.1,,99.97,,25,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 20:00,2021,7,3,20:00,20.1,,14.1,,68,,0,,24,,9,,16.1,,100,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 21:00,2021,7,3,21:00,19.5,,14.6,,73,,0,,,M,4,,16.1,,100.07,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 22:00,2021,7,3,22:00,18.5,,15.6,,83,,0,,22,,18,,16.1,,100.06,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-03 23:00,2021,7,3,23:00,18.2,,16,,87,,0,,22,,9,,16.1,,100.08,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 0:00,2021,7,4,0:00,17.9,,15.9,,88,,0,,23,,9,,16.1,,100.11,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 1:00,2021,7,4,1:00,18.5,,16.2,,86,,0,,,,0,,4.8,,100.1,,,,,,Haze
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 2:00,2021,7,4,2:00,18.7,,16.7,,88,,0,,,,0,,4.8,,100.09,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 3:00,2021,7,4,3:00,17.9,,16.7,,93,,0,,,M,4,,16.1,,100.09,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 4:00,2021,7,4,4:00,17.9,,16.3,,90,,0,,8,,9,,2,,100.12,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 5:00,2021,7,4,5:00,17.1,,16.1,,94,,0,,20,,8,,16.1,,100.19,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 6:00,2021,7,4,6:00,18.5,,16.7,,89,,0,,4,,9,,0.8,,100.23,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 7:00,2021,7,4,7:00,19.1,,17.5,,90,,0,,7,,24,,0,,100.28,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 8:00,2021,7,4,8:00,19.4,,17.6,,89,,0,,7,,22,,0.6,,100.34,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 9:00,2021,7,4,9:00,19.8,,17.7,,88,,0,,6,,26,,0.8,,100.38,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 10:00,2021,7,4,10:00,19.7,,17.2,,85,,0,,7,,22,,1.2,,100.42,,,,,,Haze
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 11:00,2021,7,4,11:00,20.4,,17.3,,82,,0,,7,,21,,16.1,,100.46,,26,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 12:00,2021,7,4,12:00,20.6,,16.9,,79,,0,,7,,21,,16.1,,100.46,,26,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 13:00,2021,7,4,13:00,20.9,,16.9,,78,,0,,7,,22,,16.1,,100.48,,26,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 14:00,2021,7,4,14:00,20.6,,16.9,,79,,0,,8,,21,,16.1,,100.48,,26,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 15:00,2021,7,4,15:00,21.4,,15.3,,68,,0,,8,,17,,16.1,,100.47,,26,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 16:00,2021,7,4,16:00,21.3,,15,,67,,0,,8,,17,,16.1,,100.45,,25,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 17:00,2021,7,4,17:00,21.1,,16.5,,75,,0,,7,,18,,16.1,,100.44,,26,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 18:00,2021,7,4,18:00,20.8,,16.6,,77,,0,,7,,15,,16.1,,100.47,,26,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 19:00,2021,7,4,19:00,19.8,,16.3,,80,,0,,8,,15,,16.1,,100.5,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 20:00,2021,7,4,20:00,18.9,,16.4,,85,,0,,6,,15,,16.1,,100.5,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 21:00,2021,7,4,21:00,19.5,,14.4,,72,,0,,7,,13,,16.1,,100.5,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 22:00,2021,7,4,22:00,19.5,,14.2,,71,,0,,8,,13,,16.1,,100.51,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-04 23:00,2021,7,4,23:00,19.4,,15.1,,76,,0,,7,,17,,16.1,,100.55,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 0:00,2021,7,5,0:00,18.8,,16.3,,85,,0,,7,,17,,16.1,,100.54,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 1:00,2021,7,5,1:00,18.8,,16.4,,86,,0,,7,,15,,16.1,,100.53,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 2:00,2021,7,5,2:00,19,,16,,83,,0,,7,,15,,16.1,,100.51,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 3:00,2021,7,5,3:00,19,,15.9,,82,,0,,8,,13,,16.1,,100.48,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 4:00,2021,7,5,4:00,18.9,,15.8,,82,,0,,7,,15,,16.1,,100.45,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 5:00,2021,7,5,5:00,18.6,,16.1,,85,,0,,6,,13,,16.1,,100.48,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 6:00,2021,7,5,6:00,19,,16.5,,85,,0,,7,,13,,16.1,,100.47,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 7:00,2021,7,5,7:00,19.3,,16.9,,86,,0,,7,,8,,16.1,,100.48,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 8:00,2021,7,5,8:00,20.4,,17.7,,84,,0,,8,,11,,16.1,,100.48,,26,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 9:00,2021,7,5,9:00,21.2,,18.6,,85,,0,,6,,13,,16.1,,100.47,,28,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 10:00,2021,7,5,10:00,22.2,,19,,82,,0,,8,,13,,16.1,,100.49,,29,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 11:00,2021,7,5,11:00,22.3,,19.1,,82,,0,,8,,15,,16.1,,100.43,,29,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 12:00,2021,7,5,12:00,22.9,,18.8,,77,,0,,7,,17,,16.1,,100.39,,30,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 13:00,2021,7,5,13:00,22.9,,19.2,,79,,0,,8,,17,,16.1,,100.32,,30,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 14:00,2021,7,5,14:00,23.4,,19.6,,79,,0,,8,,15,,16.1,,100.29,,31,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 15:00,2021,7,5,15:00,24.3,,20.1,,77,,0,,7,,18,,16.1,,100.2,,32,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 16:00,2021,7,5,16:00,24.9,,20.8,,78,,0,,20,,5,,16.1,,100.12,,33,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 17:00,2021,7,5,17:00,24.5,,20.2,,77,,0,,23,,11,,16.1,,100.09,,32,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 18:00,2021,7,5,18:00,22.7,,19.5,,82,,0,,22,,18,,16.1,,100.16,,30,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 19:00,2021,7,5,19:00,22.2,,19.2,,83,,0,,21,,9,,16.1,,100.16,,29,,,,"Thunderstorms,Rain"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 20:00,2021,7,5,20:00,24.6,,20.5,,77,,0,,13,,9,,16.1,,100.22,,33,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 21:00,2021,7,5,21:00,23.4,,19.6,,79,,0,,12,,13,,16.1,,100.21,,31,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 22:00,2021,7,5,22:00,21.2,,19.1,,88,,0,,5,,9,,16.1,,100.19,,28,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-05 23:00,2021,7,5,23:00,21.7,,19.7,,88,,0,,,M,4,,16.1,,100.18,,29,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 0:00,2021,7,6,0:00,22.7,,20.3,,86,,0,,20,,9,,16.1,,100.13,,31,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 1:00,2021,7,6,1:00,21.5,,20.2,,92,,0,,23,,11,,16.1,,100.11,,29,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 2:00,2021,7,6,2:00,20,,18.9,,93,,0,,23,,9,,14.5,,100.12,,27,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 3:00,2021,7,6,3:00,20.8,,19.5,,92,,0,,27,,9,,16.1,,100.14,,28,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 4:00,2021,7,6,4:00,22.2,,20.2,,88,,0,,27,,13,,16.1,,100.17,,30,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 5:00,2021,7,6,5:00,23.1,,20.1,,83,,0,,26,,15,,16.1,,100.22,,31,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 6:00,2021,7,6,6:00,22.5,,20,,86,,0,,22,,18,,16.1,,100.28,,30,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 7:00,2021,7,6,7:00,23.1,,20.3,,84,,0,,22,,15,,16.1,,100.3,,31,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 8:00,2021,7,6,8:00,25,,21.1,,79,,0,,24,,13,,16.1,,100.32,,34,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 9:00,2021,7,6,9:00,28.6,,21.5,,65,,0,,28,,13,,16.1,,100.31,,37,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 10:00,2021,7,6,10:00,29.8,,20,,55,,0,,29,,22,,16.1,,100.3,,37,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 11:00,2021,7,6,11:00,30.9,,19.8,,51,,0,,28,,18,,16.1,,100.34,,38,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 12:00,2021,7,6,12:00,27.9,,20.1,,62,,0,,23,,18,,16.1,,100.31,,36,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 13:00,2021,7,6,13:00,32.3,,17.7,,41,,0,,31,,18,,16.1,,100.29,,38,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 14:00,2021,7,6,14:00,32.3,,18.1,,42,,0,,28,,18,,16.1,,100.29,,38,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 15:00,2021,7,6,15:00,32.7,,17.6,,40,,0,,26,,28,,16.1,,100.27,,38,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 16:00,2021,7,6,16:00,32.4,,17.2,,40,,0,,28,,22,,16.1,,100.3,,38,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 17:00,2021,7,6,17:00,32,,16.8,,40,,0,,29,,22,,16.1,,100.28,,37,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 18:00,2021,7,6,18:00,31.2,,17.4,,43,,0,,30,,28,,16.1,,100.29,,37,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 19:00,2021,7,6,19:00,30.1,,16.7,,44,,0,,30,,21,,16.1,,100.37,,35,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 20:00,2021,7,6,20:00,28.9,,18.6,,53,,0,,34,,9,,16.1,,100.38,,35,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 21:00,2021,7,6,21:00,28.3,,18.3,,54,,0,,32,,9,,16.1,,100.43,,35,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 22:00,2021,7,6,22:00,27.7,,17.7,,54,,0,,33,,5,,16.1,,100.41,,33,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-06 23:00,2021,7,6,23:00,25,,17.8,,64,,0,,27,,5,,16.1,,100.44,,31,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-07 0:00,2021,7,7,0:00,24.5,,18.5,,69,,0,,7,,5,,16.1,,100.42,,31,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-07 1:00,2021,7,7,1:00,23.5,,18.3,,72,,0,,12,,11,,16.1,,100.39,,30,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-07 2:00,2021,7,7,2:00,22.7,,18.2,,76,,0,,8,,9,,16.1,,100.43,,29,,,,NA
